PTCRA	-0.827717490751563
FRAT1	-0.824575932796413
DMTN	-0.821210242031007
TLR2	-0.819553059599045
IFITM3	-0.817310400981997
FTLP3	-0.816810015911422
TNIP1	-0.814468941709681
TNFRSF10C	-0.811857434620129
GYPC	-0.806145580929885
LCP1	-0.805447270298126
CMTM5	-0.804856637913884
MYL4	-0.804064369747839
ITGB2	-0.80340568279858
TMEM120A	-0.798726564445844
IGLC2	-0.79828778771155
STRADB	-0.798256410552756
DOK2	-0.796318341708728
TMSB4XP8	-0.791013635101949
NAMPT	-0.789045832926872
PTAFR	-0.785565568379388
B3GNT8	-0.780757879836515
RNASE6	-0.780139886052859
CFP	-0.779211409029072
GLT1D1	-0.778902838868616
PDLIM7	-0.777348895266013
FCGR3B	-0.776574616875019
GRN	-0.776430705655134
HIST1H2AC	-0.773212522809717
GZMH	-0.771822957251994
LTB	-0.768904299678612
LAMTOR1	-0.764890439543653
CSTB	-0.76379082206643
SDCBP	-0.763534584840808
TRBV28	-0.762613797369055
GCA	-0.761272212495691
ITM2B	-0.760961036835553
HSPA6	-0.759245906420637
TRIM58	-0.757512602475165
RAC1	-0.755696322230251
MT-ND4	-0.751001372292342
COX8A	-0.749307842231961
HCLS1	-0.749106469617794
VNN2	-0.747596678253319
CHMP4B	-0.745001187297578
RNU4-62P	-0.74463012973866
MT-CYB	-0.742297282162328
GNLY	-0.740562250710904
APOBR	-0.738893130098389
H3F3B	-0.737444822909667
LYN	-0.734934960659283
FAM210B	-0.734883158211038
PLPPR2	-0.732074135759351
TAGLN	-0.73105605910356
EDF1	-0.728337188080631
TNFAIP8L2	-0.724992504843411
APMAP	-0.724464107075926
PADI4	-0.724227534614882
EHBP1L1	-0.723013862794488
SIRPB1	-0.72151207665663
RBM38	-0.721158205577185
PTPRCAP	-0.720550720123184
IGLV10-54	-0.718222457532763
RCN3	-0.717736139628858
GSTP1	-0.716440712418074
PPDPF	-0.714351394414707
CTDSP1	-0.714284667108364
IL2RG	-0.712470041377639
CALM3	-0.711394238453919
GPX1P1	-0.710955310405984
SELENBP1	-0.708808934498939
RPS28	-0.707244121890078
SLC11A1	-0.707129182003153
CAPG	-0.705391566494707
IGLV1-40	-0.703759535577467
ARF5	-0.703366870216791
SHARPIN	-0.700712974576657
ARF1	-0.699989610337623
CYSTM1	-0.699391097735562
LYZ	-0.697469520170628
RPS5	-0.696607926797746
STK40	-0.69264750403662
MKNK2	-0.690489656357815
OSTF1	-0.684337838352347
UBALD2	-0.683856806780311
PTPN6	-0.683282410370372
RNF10	-0.683126719460859
RNPEPL1	-0.679304969139167
SNN	-0.679098802208577
LAMTOR4	-0.677671332359306
TLN1	-0.677573479168484
IL32	-0.676323584204853
FBXW5	-0.674402119740688
MNDA	-0.672537814883024
FFAR2	-0.671195327191061
RPS6KA1	-0.671050893761804
MKRN1	-0.670278827415392
C19orf43	-0.670095152325581
PPP1CA	-0.669206288946273
MT-ND2	-0.668434836978759
FUT7	-0.667318231966263
IGLV2-14	-0.666703995591754
RP11-678G14.3	-0.665503566689317
CTC-490G23.2	-0.665173632306274
ACRBP	-0.664026798658464
CEBPD	-0.663396166423704
PSAP	-0.663389233063455
ASCC2	-0.658502719059747
BRK1	-0.655157026872024
RAC2	-0.65512123213622
CD79B	-0.653649432467089
ECE1	-0.652038570470859
PSME1	-0.651672249579612
FMNL1	-0.650223609012278
MAP2K3	-0.646854227015412
RALY	-0.645663476430011
RTN3	-0.645456879851334
HN1	-0.644103651599714
FIS1	-0.642363372277256
RPL36AL	-0.640727673816251
TUBB4B	-0.638226847696726
KRT23	-0.638077473149617
PRKAR2B	-0.636840161321603
QPCT	-0.635872018214692
NKG7	-0.634986591170688
LRP10	-0.633122031250564
AGPAT2	-0.631477923884702
SOCS3	-0.631086534936689
CD63	-0.630329218728943
SIGLEC14	-0.627834388071767
PPIB	-0.627657076919308
CD177	-0.621615817474192
MTATP6P1	-0.621268088288643
MYL12A	-0.621206123997244
RNF167	-0.618344557773952
OR2W3	-0.617447006598613
RPLP2	-0.617286395897493
SOD2	-0.614790156589743
IL1R2	-0.612293572872691
RAB3D	-0.611315505610543
SLC2A3	-0.611035633479599
TMEM8A	-0.610700576616957
BIN2	-0.610248216167871
IGSF6	-0.609354885177544
CXCR2	-0.608320519558748
PILRA	-0.606705857477456
HLA-A	-0.606471440767517
PRAM1	-0.605224081886711
SUPT4H1	-0.60512390839175
HIST1H2BC	-0.604357649581213
SLC25A6	-0.603838697688237
CXCL16	-0.60365189554653
NBEAL2	-0.602969468369441
DEFA4	-0.602432405550575
PGGHG	-0.600649433852452
MPP1	-0.598399259423428
RP11-20D14.6	-0.59311150703231
MYL6	-0.592188717477917
EPB42	-0.592047844448947
CTC-510F12.4	-0.59161696358317
PGLS	-0.591080423793503
PSMB9	-0.58993589105296
NDUFB10	-0.589540166613765
TBC1D10C	-0.589434372289629
APBB1IP	-0.587277900564618
PXN	-0.586915239932113
GRK2	-0.58623326904925
MAPKAPK3	-0.585567984842587
POLR2J	-0.585442754492199
DEDD2	-0.585408799472839
PPP1R15A	-0.585186872999667
CAPZB	-0.583098950768376
PPM1M	-0.580501445834101
WBP2	-0.580291000067168
TREML2	-0.579572891421416
CTSB	-0.579253283102009
CAPNS1	-0.576511134872231
STXBP2	-0.574103617612303
SEPT5	-0.573666120530728
BRI3	-0.572455870079733
SLC12A9	-0.572113207489001
UBL7	-0.570920657363142
ADGRE5	-0.56920018910185
MAF1	-0.567748980318127
UBE2R2	-0.567105263120337
GMPR	-0.566513785044757
NRBF2	-0.56639120066455
MXD1	-0.565701152018426
PDLIM1	-0.565443374982003
H3F3A	-0.562811832591988
CCDC88B	-0.561189990358096
RNASE3	-0.560238784435864
ARHGAP4	-0.558939016548975
APRT	-0.55661756527624
PPP4C	-0.554186468546967
FURIN	-0.553460093715139
SF3B5	-0.55199036453115
JTB	-0.551793429648315
CSK	-0.551318058720472
MYD88	-0.550675993541882
SLC4A1	-0.549532747034343
RALB	-0.548797219981591
B4GALT5	-0.546607484937167
PLIN3	-0.545640055619118
ATG16L2	-0.544807074100652
DEF6	-0.544254478253582
PCBP1	-0.54381216850037
YIPF3	-0.543608854491305
NT5M	-0.543583948915303
PREX1	-0.542813632411974
FXYD5	-0.542562764189476
RPL18A	-0.541728234367673
RPL18	-0.540852474634801
TRBV6-5	-0.540462750470228
LGALS3	-0.540353812828913
CDC42EP2	-0.540118213131196
ZFP36L1	-0.539959123530054
UQCR10	-0.539389255242133
PRKCD	-0.539111316098358
GRK6	-0.538688705686165
RPL10	-0.538068508716192
RPL18AP3	-0.537999045681262
MIR142	-0.537144352772692
ILK	-0.535664727214758
SLC44A2	-0.535183860101151
FOS	-0.533778114446818
PF4V1	-0.532433451010846
LSM10	-0.529126034163806
CD79A	-0.526356732951027
HK3	-0.52588627258369
RUNDC3A	-0.524780610493087
TRAV25	-0.524608689198482
TP53I11	-0.523336832210988
NCF1C	-0.52240325252131
IL6R	-0.520439598014267
RPS15	-0.519706526645006
GSTO1	-0.518592369184987
CST3	-0.515518088084883
RAB32	-0.514607500532215
CD82	-0.514597623425665
GATA1	-0.514221528720697
CD300A	-0.51393732274134
CEACAM4	-0.512334332464294
G6PD	-0.512226952145505
IGLV2-11	-0.512128463651657
AMPD2	-0.511785142055583
DEFA3	-0.511520532716204
TREM1	-0.511071338126336
LPAR2	-0.510270206996821
PSMB8	-0.509656317311597
MVP	-0.509386930457164
RABAC1	-0.508283643622887
MCEMP1	-0.507520602744584
SSNA1	-0.506814251031196
PINK1	-0.504774922238645
CD55	-0.504031038090669
MANSC1	-0.503639990237505
ARHGAP45	-0.503064845929731
TFE3	-0.503009135695503
FAM65B	-0.501897254377938
CCNJL	-0.501632981437482
IGHV2-5	-0.501549766826413
OLFM4	-0.500996401878632
DPM2	-0.500840474181629
LASP1	-0.500830235521795
JUND	-0.500619056345785
SSR2	-0.500436518653371
RILP	-0.500305577190956
AURKAIP1	-0.499726816632805
TSC22D4	-0.499586586375943
UCP2	-0.499227663994218
MIR24-2	-0.497236707299267
STEAP4	-0.496549214878866
KLF1	-0.496433645635948
RACK1	-0.496115129378898
TPD52L2	-0.495171941941811
MT-ND3	-0.494968943586323
PSTPIP1	-0.494644109118671
TRAV17	-0.494334319706915
PLXNC1	-0.493952202669258
LIMK2	-0.493021729004254
MLF2	-0.491577324625794
S100P	-0.490251164575532
FHL3	-0.489875002531253
MAZ	-0.489215134076996
SHISA4	-0.488940577304236
MRPS34	-0.488494368093391
CCND3	-0.488173081638508
TBKBP1	-0.48756947114476
RNF166	-0.486292894319626
DHRS13	-0.485504288858615
HDGF	-0.484959638883997
BCL6	-0.482397135646382
CNPPD1	-0.482339935543241
HIST1H1C	-0.482194039933305
ZBTB7B	-0.482024334748641
ALOX12	-0.481860489247952
OSCAR	-0.481442124328964
PGK1	-0.478341803438951
WLS	-0.478289985984985
IGHM	-0.477878977682538
ARHGDIA	-0.477311473461124
PRR13	-0.475987578554327
COPE	-0.475212348967896
EVA1B	-0.472190874468945
AGPAT1	-0.470854615804546
RPL36	-0.470357742505554
C20orf27	-0.469843409383505
SLC16A3	-0.469354713374065
SLC31A2	-0.468932322727258
DHX34	-0.467605331422811
ZFP36	-0.466323267853129
AP2S1	-0.466057552013889
TSEN34	-0.463564174164944
CRISPLD2	-0.46311574090286
ANXA11	-0.462406077216353
LAT2	-0.459913014096984
BAG1	-0.459601390057582
LMAN2	-0.459502094328861
GLUL	-0.458953602751089
MAPK3	-0.458564316298444
C17orf62	-0.458255418360432
SDPR	-0.457472643390148
RPL13	-0.457235665310645
MGAM	-0.456899329386326
RNF181	-0.4566937630086
FES	-0.45534871468303
LILRA1	-0.449656077356554
JAK3	-0.449540719232104
JAML	-0.448506850286728
IGLV3-1	-0.448391680785953
SORL1	-0.448134110769423
SBNO2	-0.447548986667738
CA4	-0.447441618096497
ADAM8	-0.447102544731774
DGAT1	-0.445381895753339
PIK3CD	-0.444076778924235
GNAS	-0.443634821587601
ZNF524	-0.443407680401204
CHMP1A	-0.443310475097089
RILPL2	-0.44240181477765
MT-ND4L	-0.442231474200924
AP2M1	-0.441878432602843
UBE2M	-0.441740939871921
METTL26	-0.441103591995727
CTB-61M7.2	-0.440885378439366
C9orf142	-0.439473741807522
HSPA1A	-0.438778518456462
PSMF1	-0.437761171294245
CCDC85B	-0.436608731617628
BST1	-0.435663976675078
EIF4EBP1	-0.434526117016557
POLR2L	-0.433794304653396
ADIPOR1	-0.429958384731093
TIMP2	-0.42927574865329
SIGLEC5	-0.429210940661483
BID	-0.428937189699307
SIPA1	-0.428407332066047
RBP7	-0.42723176228115
GPR146	-0.42598944282243
DSC2	-0.425703757659104
MYADM	-0.424819935831868
ATP6V1B2	-0.424436901723167
PPP1R11	-0.424093673894467
ATP6V0D1	-0.423862860969977
MMP8	-0.423559901879764
TMEM219	-0.423321200442839
EIF1	-0.423166821955675
CHCHD2	-0.422687344967256
AUP1	-0.422683447151012
TMEM40	-0.422655026589738
HRH2	-0.422322841394988
RNF149	-0.421530630744174
EIF5A	-0.421115408553071
BCL3	-0.42003253525313
RPS19	-0.419815692698802
NDUFB11	-0.418108365410358
RPL12	-0.417251065301709
IL1B	-0.415277805624025
RN7SL364P	-0.415098687384131
IFNGR2	-0.413171924980424
GPR108	-0.412045473597319
TPRG1L	-0.411392460812639
RRAS	-0.411377742758988
TMSB10	-0.411031069851204
IMPA2	-0.410279948076868
ITGAM	-0.410024186074548
GZMM	-0.408885547668656
TNFSF14	-0.408776162438683
LAMTOR2	-0.408585281347601
ITGB3	-0.408400276981151
RPL7A	-0.40811898836124
ADGRE3	-0.407881210531127
RP11-498E2.9	-0.407862628311001
IL1RN	-0.407430842995868
VAV1	-0.407043435551388
IFITM1	-0.406414349737693
FGFBP2	-0.406135748271173
HBG2	-0.405955059768124
ARAP1	-0.405711647105694
CCNI	-0.405477764408657
ORMDL3	-0.40516909429034
SLC6A6	-0.404689225300022
MIR320E	-0.404639405266273
RARA	-0.403751669461685
USF1	-0.403341655742374
ZDHHC12	-0.403111340092727
CANT1	-0.402702304446706
GMFG	-0.402434937003413
RP11-475C16.1	-0.402368164597211
ATP5B	-0.401629635719139
MGAT1	-0.401568579073297
PISD	-0.400826891977777
CKAP4	-0.400788901408758
PRKD2	-0.40050624155092
GNG11	-0.400307731232337
RPPH1	-0.399735448033618
FAM53C	-0.399467916379338
MYL12B	-0.399170575425001
ADM	-0.39841947871091
DOK1	-0.397842734758234
SASH3	-0.39658143623687
LRCH4	-0.395966495781905
OAZ2	-0.395924379574603
TFEB	-0.395809777900763
PSMB4	-0.395649669290435
KDM6B	-0.395040805418395
IGKV3-11	-0.394892200659706
ENO1	-0.393473234761367
MAP2K2	-0.393170983706554
IGLV3-19	-0.393170749028257
TSTA3	-0.392999507344854
GADD45GIP1	-0.392858981838765
SERPINB1	-0.392257576776293
WASH1	-0.392185624470081
SPDYC	-0.392070932127844
PKM	-0.391310787754091
STAT5B	-0.391093448035479
NINJ2	-0.390089927898706
EPN1	-0.389853377033294
DPEP2	-0.389633513591058
VMP1	-0.388828481878676
MRVI1	-0.388713216550989
CSF2RA	-0.388594686398661
XKR8	-0.387693785362406
RPL38	-0.385439982802477
ACTN1	-0.385274016864746
C1orf162	-0.385217765124975
ALKBH7	-0.384852039743038
DEF8	-0.384310905051111
DPP7	-0.384288532999264
SSH2	-0.383396185187127
IGKV2-29	-0.383208468315947
BTNL3	-0.382701453268215
ZNF185	-0.382340298462042
CYP4F29P	-0.382226345778513
ARHGAP30	-0.381992629213249
GSPT1	-0.38159399450326
ARPC2	-0.381293420110548
DGAT2	-0.381092080458931
AGER	-0.379855385286418
SEC61B	-0.378575618050818
RPL37A	-0.377906423479147
YBX1	-0.377105467763487
TST	-0.376969136312787
MEGF9	-0.376238060603761
YIPF1	-0.376170667414287
ERAP2	-0.376159926094436
PSENEN	-0.375782468193291
MIEN1	-0.375613995773778
TRBC2	-0.374998187368515
AP003068.23	-0.37472884337628
VCL	-0.374119972273684
DAZAP2	-0.374098166097629
RPL28	-0.373536649464984
ABLIM3	-0.373285567447278
C15orf39	-0.373262995470801
MCL1	-0.373054057451971
CYP4F3	-0.372975958024472
SYK	-0.372823988811418
GMIP	-0.372804535590274
PTP4A3	-0.37279274896806
TSPAN33	-0.372755391806953
LRRC4	-0.372337706872966
MT-TT	-0.371539423891547
CUTA	-0.37120252445557
CAT	-0.371198580798277
MT-TS1	-0.370885143157474
RGS14	-0.370209046281477
SYNGR2	-0.369827075358047
MT-TI	-0.369460152536015
DNAJB2	-0.368834482321092
CCDC107	-0.368507186919965
SLA	-0.3677959348667
BAD	-0.367500671370124
RRP12	-0.367313640962411
HAGH	-0.366757415430636
MEA1	-0.366637165933548
CDC42SE1	-0.366276411865208
FAM193B	-0.365904968641803
DDX11L10	-0.365894528631253
OS9	-0.365311352224486
PLEKHO1	-0.365124984370375
ITGB5	-0.365020873194958
LYPLA2	-0.364900050161501
MBD6	-0.364695335987359
IL17RA	-0.364403739074754
FAXDC2	-0.364289002949512
DYNLRB1	-0.364096499731023
MED25	-0.364000262365714
UBAP1	-0.363770238389098
KIAA0040	-0.362793579234534
BCAP31	-0.362722320142957
FTH1P2	-0.362691804641623
THEMIS2	-0.362393254306187
USF2	-0.362388373473865
TANGO2	-0.361920615243545
ITGA5	-0.361876695723499
UXT	-0.361470124112092
MFNG	-0.361038685254737
SH2D3C	-0.360629620784405
RP11-344B5.2	-0.360585391138091
MT-TY	-0.360434476427128
RTFDC1	-0.360273210034023
FAM214B	-0.359600446475277
GNAZ	-0.358745844852658
BAG6	-0.358142179379927
TADA3	-0.357302344592382
FCER2	-0.356818013893467
RP11-34P13.14	-0.356791990749315
IL4R	-0.356745618243458
MIR4477B	-0.35656278126095
HSD17B10	-0.356335554209198
AC005306.3	-0.356327058526931
MIR4420	-0.355964936165692
RPS2	-0.355203980718856
RP11-977G19.5	-0.354707791854681
SH3BGRL2	-0.354642068353518
WDR1	-0.35463393207597
PIM3	-0.354542230951254
AP1G2	-0.35437693885861
TPM4	-0.352974454507129
MAP3K11	-0.352674534106274
SSBP4	-0.3523589059339
INAFM2	-0.352342788055262
C19orf53	-0.35174965439521
CTTN	-0.351649207463682
PITPNA	-0.351555725549253
TMEM176B	-0.35152767602867
TECPR2	-0.350903196614731
CTDSPL	-0.350834740871261
NSFL1C	-0.350350458088315
PTPN18	-0.350147776805549
TGM3	-0.350082311619233
RP11-927P21.4	-0.350004690001522
TSR3	-0.348969791061146
RNPEP	-0.348847290139196
SIGIRR	-0.348795167294105
MICAL1	-0.348743399852494
NLRP12	-0.348521680815598
CEACAM8	-0.348490388372453
HCAR3	-0.347016681129529
PPIA	-0.346970280884959
NR1H2	-0.346944820839402
SSR4	-0.346893391755449
ATP2A3	-0.346472164042666
B9D2	-0.346204909675099
SPSB3	-0.3445662030941
STAT6	-0.343783049058425
VPREB3	-0.343685880635925
TUFM	-0.343533902105369
TYMP	-0.342921867964381
TMEM140	-0.341273804556171
RGL4	-0.340717582190494
IL13RA1	-0.340642012431588
UNC13D	-0.340437938541015
CYB5R3	-0.340214129497024
PNPLA2	-0.338479188061474
KCNE3	-0.337741845601338
USB1	-0.336346958047134
SEMA4A	-0.336175546047668
VPS28	-0.336008114522383
SEC14L1	-0.335682601224016
ASNA1	-0.335553767644684
UNC119	-0.335454916546895
PRKACA	-0.335051636101525
CERS2	-0.334437439496891
RXRA	-0.334208905292024
LYPD2	-0.334193904880371
FBXL5	-0.333727444984322
USP10	-0.333380472681961
OSER1	-0.333328810124998
MMP9	-0.333043578130516
TMEM127	-0.332612910721438
UBL5	-0.332409047521771
ST6GALNAC4	-0.332325882368793
PFKFB4	-0.332194563094675
FAM212B	-0.331933847497318
SNAI3	-0.331896045401183
AIP	-0.331563729655106
TXN2	-0.331504822798505
GSTK1	-0.330952300998997
CUEDC2	-0.330892126702435
HBD	-0.330621469785447
SLC7A7	-0.33045482551958
RGS10	-0.33045324831581
TMEM160	-0.330403420162061
BPI	-0.330214450519388
ECSIT	-0.329999523611823
IGHV3-15	-0.329495474530111
BTG2	-0.329274995504498
ADRM1	-0.32925213244964
PACSIN2	-0.328792847711933
PSMD8	-0.328754157506842
TMBIM6	-0.328722163932661
IGKV3-20	-0.328539064835577
ETHE1	-0.32823492062596
PPM1F	-0.327903470636004
ESAM	-0.327804515983118
EHD1	-0.327804477564292
RPL23A	-0.326910593870395
RPS11	-0.325758575005455
ABHD17A	-0.325720389618163
ZFAND3	-0.325645680811787
PSMD4	-0.325542637587588
GALK1	-0.325478475883162
TIMM17B	-0.325034966229769
PRDX2	-0.324766753001563
ARHGAP25	-0.324665959850173
AIF1	-0.324625573904728
KIAA2013	-0.324597176341264
MT-ATP8	-0.324429412825159
EIF2AK1	-0.324382442004356
MARCH8	-0.324225621242289
TMCC2	-0.323695194684751
ATRAID	-0.323330206782226
MRPL28	-0.323326697493421
FAM134A	-0.322434696836789
STARD10	-0.322120562781094
BAX	-0.322067003749715
VAMP2	-0.321868100888118
FKBP5	-0.321853044973558
CTDNEP1	-0.321801150383156
BRMS1	-0.321760104599917
MZT2B	-0.321412399234551
SLC25A44	-0.321158221779393
CRISP3	-0.32099846645652
CARD19	-0.320984787814026
SLC15A3	-0.320779343717732
ELOVL1	-0.320632267551147
IL10RB	-0.320553763275662
KLHDC3	-0.320028031914831
PACS1	-0.31969426984008
NFKB2	-0.318983853451002
GAS2L1	-0.318817379495754
RAB31	-0.317363763285271
TSSC4	-0.317173494215218
DNTTIP1	-0.317167213833226
UBXN1	-0.316604530441689
GRAMD1A	-0.316428804303358
PTOV1-AS2	-0.316206432588903
PTTG1IP	-0.315812796725262
NPRL3	-0.315635691186175
RPL19	-0.315385676803644
MSN	-0.315314029481316
AATK	-0.314832313944888
NUMB	-0.314637344706585
PGRMC1	-0.314460613034582
UBTD1	-0.314413983264229
TWF2	-0.314363753267702
UBA1	-0.314188680792902
